class_0,class_1,text
0,1,guess glitters gold
0,1,worth shot bad didnt work
1,0,phone refused die
0,1,recently accidently washed telephone laundry two complete 18 minute wash cycles washing machine
0,1,disgusted found phone bottom washing machine throw away one fellow soldiers asked could dry effort revive phone
1,0,two days later phone returned complete working order
1,0,like performance phone every regard would buy another one solely upon apparent
1,0,highly recommend nokia 6610
1,0,best phone free
1,0,opinion nokia best menus promps hands
1,0,color phone combination features 6610 offers
1,0,speakerphone used 15 feet away clarity downloadable polygraphic megatones adds personal touch nifty phone
1,0,whether youre taking brisk jog waiting bus lunch park youll glad fm radio
1,0,wish flip phone thats deal breaker
1,0,phone months
1,0,treat battery well lasted
0,1,signal strength affect battery life
0,1,frequent signal searches eat battery power
0,1,took great care screen till realized part might get scratched part cover
1,0,replace scratch unbearable look
0,1,volume level phone good
0,1,higher pitched rings easy hear easy listen
0,1,vibration top
0,1,teeny phone hard put big mechanism
0,1,dont use vibration often easier hear vibrate feel
0,1,vibration even listed feature purchased
1,0,loss
1,0,overall favorite phone owned
1,0,great battery life perfect size tid bit quieter would like
0,1,hope offer faceplate options
0,1,bored silver look
1,0,cool
1,0,nice color screen
1,0,radio awsome doesnt work unless earpice
1,0,tmobile pretty good server
1,0,games
0,1,wowable good
0,1,buy better ones
0,1,also doesnt voice activated dialing
0,1,big minus
1,0,great phone warranty
1,0,nice phone warranty
0,1,nokia cover phones bought amazon
0,1,got two phones tmobile family plan indeed easy switch family plan one came broken headphone hear cannot heard one died today less two weeks use
0,1,menu flaws
0,1,mine couldnt send text messages
1,0,upgraded 6610 local tmobile store
0,1,got home discovered menu options sending messages via either text email simply werent defaulted unchangeable email
0,1,spent half hour phone tech support online tech person pull one shelf tell problem
0,1,returned store whereupon clerk insisted could make work couldnt
0,1,spent another half hour phone tech support avail
1,0,phone positive features good sound quality excellent fm phone earpiece
0,1,poor visibility keys
0,1,tilt phone around catch light
1,0,reccomend
1,0,title says two biggest things excellent working speakerphone unlike nokia 3650 superb reception nokia known gsm phones make con think camera big deal size phone winner
1,0,perfect
1,0,anything phone perfectly
1,0,speakerphone radio features work perfectly
1,0,speakerphone phone cool useful feature speakerphone
1,0,said works perfectly
1,0,adjust volume heard anywhere doesnt make big disturbance
1,0,person end call hear perfectly
1,0,feet away still work perfectly
0,1,one complaint speakerphone activate speakerphone feature person calling answers phone ringing
1,0,radio phone one phones fm radio tuner built
1,0,radio receives fairly decent reception nearly good normal radio long stations coming clearly phones radio work perfectly
1,0,triband one highly beneficial feature phone least used anywhere world except countries use gsm asia
1,0,bought phone trip south africa worked almost perfectly
0,1,problem small glitch tmobile
1,0,anywhere went south africa phone received full bar reception
1,0,worked like south africa imagine would work without hitch europe
1,0,sold parts world another benefit phone truly international phone 6610 sold almost everywhere world
1,0,means good chance phone break easily like typical american phones
1,0,able use service another country decide go another country extended period time buy sim card service provider country
1,0,would phone number country pay international roaming country
1,0,size weight put phone pocket forget unbelievably small oh light
1,0,benefit many reasons one appearance pants wont bulging phone pocket
1,0,battery life battery life phone surreal
1,0,lasts truly days standby
1,0,ive used speakerphone almost two hours battery even go one single bar
1,0,amazing battery lasts long phone small light
1,0,phone many features ir name one features view beneficial
0,1,phone minor inconveniences lacks features bluetooth high spend internet problems things expected phone
1,0,overall highly recommend phone
1,0,perfect phone small appealing package
1,0,far pleased
1,0,love pros cons reviews ya go pros size extremely small convenient fit pocket bother
1,0,sound excellent polyphonic ringing tones nice check cons also doubles radio nice feature bored
1,0,surfing web nice well wish wap pages available
0,1,screen easily scratched warranty able swap
1,0,nice little phone light compact great features buttons seem little sticky tho hands free kits connector might problem
1,0,works phone
1,0,perhaps tone irony title review actually mean earnest
0,1,heart broken sexy piece hardware simply wouldnt perform
1,0,replaced definitely functional device
1,0,routinely talk phone house suburbs unaccustomed luxury even tmobile service
1,0,like size weight little critter
1,0,able carry close body places phones easily concealed
0,1,keys close together layout bit funky relation standard rectangular layout keypads weird
0,1,fact key space key text input bit confusing many phones use key instead
1,0,thats insurmoutable obstacle
1,0,screen bright easy see daylight nice colors
1,0,receives nice mms pictures gsm phones
0,1,features user interface find little inconvenient
0,1,menu options appear one time taking whole screen one scroll one one memorized menu order select using number keypad
0,1,vibrate setting loud
0,1,loud really doesnt work terribly well silent ringer option
0,1,ringer loud heard ringing inside office already street good thing realized forgotten phone things miss voiceactivated dialing standard 25 mm headset jack
1,0,id like camera phone id rather phone toy takes pictures makes calls pros light compact design solid highquality construction wellbacklit keypad outstanding signal reception excellent sound quality bright visible screen speakerphone longlasting battery life cons features user interface voice activated dialing thinking option callerid pictures individualized ringtones
0,1,propietary headset jack
1,0,bumpy wicked groovy
1,0,thought would haggard gotted junky mad happy stuff
1,0,junky super duper rad
1,0,fav cphone stuff
1,0,go buy dis sucka beefo gone stuffff
0,1,aight den bumpy
1,0,word peace east bruvah
1,0,love phone
1,0,one best cell phones ever used todate
1,0,like speakphone function lot
1,0,allows place phone table talking working computer jobs
1,0,pleased quality durability
1,0,phone light weight
1,0,screen bright ring tones unlimited
1,0,best regards sadoun satellite sales
1,0,best best mobile phone
1,0,going cellphone fully determined buy nokia best cellphones
1,0,much survey present handsets recommendations friends bought nokia 6610 really best phone one could
1,0,features one would need cellphone
1,0,phone userfriendly easy manipulate amp38 convenient scroll menu etc
1,0,time taken shifting one menu option microseconds
1,0,fm radio option listen music anytime
1,0,speakerphone option allows us long talks conveniently lying bed amp38 phone lying pillowside
1,0,comes equipped lot wallpapers polyphonic sweet tunes
1,0,could get one camera scored competitors enjoying phone lot
1,0,cool phone
1,0,comparing 3650 3560 3595 couldnt settle along came 6610 perfect
1,0,pros small size
1,0,love fact carry shirt pants pocket forget
0,1,make sure keys locked
1,0,lots features calendar works like outlook calendar
1,0,navigating menus super easy especially owned previous model nokia phone
1,0,battery life good use every day charge every days
0,1,volume key hard press think may design rather flaw perhaps keep pressing accidentally call
0,1,pc cable expensive 50 usb cable
0,1,please
0,1,nokia subsidizes free pc software
1,0,slightly better average phone class
1,0,first big nokia fan upgrading cell phones year right release contract
1,0,evaulate phone tmobile phones borrowed parents friends sound quality important thing sound quality
1,0,nokias always good sound quality exception
1,0,think sound quality phone slightly better samsung phone motorolla t720 series sony ericsson t610 series
1,0,loud speaker function 6610 great dont need put phone right next ear talk
1,0,overall design like phones small fit pockets
1,0,phones motorolla sony ericsson phones smallest
1,0,much like nokia phones flip phones imo much better wont scratch screens keys dont need lock phone time prevent accidently hitting keys
1,0,nice feature
1,0,6610 still easier use two phones t610 t720i
0,1,sony ericsson phone t610 whistles bells also hardest use
1,0,battery nokia samsung sony phones last days provided dont talk much
0,1,motorolla phone horrible battery lasts day although heard motorolla t722i much longer battery life
1,0,t610 also compose music feature wont use
0,1,6610 radio function utterly useless
1,0,also stock tracking app built also useless somewhat useful application converts types metrics currency length area etc
1,0,s105 samsung beautiful big display 65000 colors cant say much motorolla
1,0,phones color screens polymorphic tones internet ready
1,0,music tones department 6610 20 chords thats number different instruments play think samsung think 15 donno phones feel t610 best sounding ring tones
0,1,regarding pc software support nokia suite work versions xp tried connect phone via infrared port laptop
0,1,called nokia tech support blamed microsoft
1,0,samsung sony phones offer lot features 6610 personally like samsung phones better found liking flip phones much
1,0,think good chance try get samsung flip camera phone next year
1,0,tmobile offer phone likely get t610
1,0,free get new account anyway stick tmobile going use phone overseas tmobile actually allows unlock simm cards buy simm cards cheap nations plug phone international travelling
1,0,best phone seen
1,0,bought bought phones months ago girlfriend
1,0,got familyplan tmobile saves us tons
1,0,phones awesome
1,0,hardly ever charge get great reception live chicago customization applications awesome
1,0,heres hint go nokiacom get pc suite connection cable dont irda bluetooth
1,0,much pc suite ie
1,0,free ringtones midi files free graphics picture computer know program jme even make apps games
1,0,phones sound quality great turn volume quiet people thing get loud dont complaints phone thing miss 8290 voice dialing
1,0,bought slick phone happy
1,0,nice small excellent comes downloading games graphics ringtones
1,0,nokia 6610 purchased phone think coolest phone ever
1,0,features really cool like radio
1,0,first night got phone put next went bed listen favorite music station handset doesnt weight anything light feel comfy
1,0,technology wise think awesome plus speaker makes even great
0,1,dont product without plan
1,0,im live brazil need buy product without plan use operators
0,1,im pay autodebit account
1,0,please anyone want sell cell phone conditions im wait happy
1,0,thanks
1,0,excellent gsm
0,1,thought ultimate phone comes basic features dissapointed saw gsm comaptible phone
1,0,travel quite lot id want something gsm well cdma triband
1,0,specific location still think great phone
1,0,think good mobile phone may buy
1,0,great phone say
1,0,really great little phone got nice features beatiful screen great ergonomics tiny
1,0,waited years phones mostly like think didnt really need one
0,1,downside though may big one
1,0,quiet
1,0,really quiet
0,1,ive gotten used holding right realation ear ducking quieter places bars others borrow theyre shocked use
1,0,recomend hearing troubles like talk lot crowded public places annoying way
1,0,incredibly pleased
1,0,bought phone first came summer
1,0,say least horribly dissatisified service sprint tmobile fantastically refreshing
0,1,past two phones flip phones beginning tire
1,0,nokia first nonflip phone im glad decided go
1,0,first calls loud clear unlike sprint
1,0,could make phone calls locations previously could like apartment
1,0,phone small light attractive
1,0,battery life amazing
1,0,highly recommend phone anyone
1,0,ive yet dissappointed
1,0,nokia 6610 sound quality phone great cool features amp38 options comparing older motorola phone gets failing grade speaker quality
0,1,constant highpitched distorted sound mention volume seem loud enough
0,1,going back today amp38 replaced new samsung x105
1,0,ultimate phone mobile life
1,0,considered phone nokia 6610 mainly sister features
1,0,great phone traveling world packed wonderful features
1,0,light phone little less oz long battery life long new polymer technology
1,0,average would charge week
1,0,handsfree speakerphone quite powerful like motorola phone used
1,0,simply love feature
1,0,addition comes sleek powerful headset
1,0,buy stereo headset enjoy much
1,0,pc sync feature superb comes nokia pc suite software data cable infrared port bluetooth
1,0,hazzles keying data using small phone keypad
1,0,maintain phonebook calendar todo list ms outlook lotus notes transfer data back forth
1,0,additionally fun stuff like tones wallpapers screensaver stop clock alarm java applications chess currency converter etc
1,0,mobile text messaging chat picture sharing etc
1,0,nicities would enjoy
1,0,mms technology well integrated phone enjoy
0,1,builtin camera offer days kids stuff
1,0,good digital camera reason consider camera capabilities mobile phone
1,0,yet discovered internet features yet soon
1,0,felt write comment asap quite excited using features
1,0,recommend phone anyone anytime
1,0,awesome phone choice
0,1,using bulky 3650 three weeks searched smaller alternative
1,0,immediately interested 6610 used phone two months
1,0,perfect size small large also features hightech phone user would want
1,0,live without integrated camera wont miss much
1,0,phone book userfriendly speakerphone excellent
1,0,even better optional headset listen music integrated radio
0,1,drawbacks phone
0,1,although find convenient use 1touch dialing phone voice dialing
0,1,keypad decent size power onoff key small difficult press
1,0,however battery life good enough shouldnt overly concerned turning phone
0,1,opinion worst issue phone sidemounted volume control
0,1,requires significant force operate scary small phone
1,0,overall best phone ever owned
1,0,disadvantages easily outweighed advantages
1,0,go
1,0,awesome phone great prices amazoncom
1,0,couldnt happier tmobile either switched cingular
0,1,one complaint screen easily scratched
0,1,getting sick old motorola l7089 waiting right phone come along
1,0,almost quite price right
1,0,great battery life fm radio excellent signal hands free speakerphone say probably favorite function downloadable java apps
0,1,lacks isnt available one phone yet namely gsm850 also sometimes known gsm800 bluetooth edge
1,0,quad bands start appearing upgrading
1,0,great phone great features
1,0,great plan
1,0,purchased phone amp38 subscriber nokia 8260 phone three years
1,0,ton research settled phone small size speakerphone option great priced calling plan access corporate email
0,1,went amp38 store bought phone see possible get corporate email services looked like three heads
1,0,tmobile unlimited tzones 10 check number email addresses use unlimited internet
1,0,problems phone
1,0,friends mine always asking wanting use
1,0,great phone id buy another
1,0,excellent phone
0,1,bluetooth functionality would made phone even better
1,0,overall excellent phone
1,0,service tmobile good
1,0,winning combination
1,0,worth every penny
1,0,great phone easy use excellent network regrets
1,0,purchased phone 50 end
1,0,nokia tmobile really teamed well baby
1,0,little 6610 coveted item school
1,0,service great far tell features work like charm ringtones high quality buy tmobile aim great
1,0,always contact
1,0,probably best bet looking phone price range like patience deal annoying flip phones
1,0,great deal general
1,0,would give phone world
1,0,month problems great phone im pleased 6610 phone
1,0,yes features numerous
1,0,speakerphone works better speakerphone ive ever
1,0,sound quality excellent except maybe tad quiet times quieter talkers end line
1,0,included earpiece comfortable easy use
1,0,distortion problems phone pleased phone ive used
1,0,nokia definitely one
1,0,best phone best phone cheap free
1,0,first let say much smaller looks web also looks better
1,0,radio feature superb sound quality
1,0,ive compared phone others 6100 siemens sl55
0,1,even though might smaller many people seem alot problems
1,0,classic design yet looks hip
1,0,extremely light dissapears pocket
1,0,battery alot better phones
1,0,one thing found recently dont need tzones tmobile go online
0,1,every tmobile plan comes gsm data meaning instead speeds 56 kbps around kbps small size wap websites really think makes difference
1,0,anyways ways set 6610 connect csd uses regular minutes surfing net able download pics ringtones java apps need tzones
1,0,tmobiles might best reception areas amazing phones nokia 6610 cheap plans get way minutes plans
1,0,thought getting phone buy
1,0,phone great whole like others one two good qualities
1,0,6610 great phone extras person needs phone demand
1,0,currrently service tmobile verizon tmobile
1,0,reason many contractor subs carriers benifit mobile mobile features companies offering
0,1,beside prob
1,0,well aware many features phone known one yet mentioned using phone modem computer usb 10 port
1,0,using gprs option pay 1999 extra month unlimited internet access added account
1,0,find great site run truck hook modem cable 4999 nokiausacom tmobilecom press dial laptop way mac pb 1gz
1,0,matter seconds access email fax entire web truck
0,1,problem found internet service access mls real estate broker software well
1,0,find great amount value option people travel buy car access tmobile hotspots
1,0,well aspects internet browsing
1,0,also leave review would like thank reading
0,1,sound good complicated
0,1,also want family plan mean need tw phones plan arent free two rebates
0,1,print coupons twice two phones
0,1,saw another review saying gripe lack voice dialing
1,0,phone voice dialing according amazon amp tmobile nokia
1,0,phone may look large small smaller 3390 phone
1,0,sister series phone loves radio headset
0,1,find lack entertaining games phone quite disturbing
1,0,battery life good phone size
1,0,anyway thing really look fact phone voice dialing
1,0,color screen makes phone shine bright commands responsive
0,1,gripe hardware buttons
0,1,nokia seems campaign revamp phone keypad imho totally unnecessary
0,1,model traditional key arrangement really close one another unconventional shapes takes big getting used someone like big hands
1,0,fair said many korean imports nokias build quality light years ahead koreans
1,0,perfect phone us patience flips
0,1,finally reiterate thumbsdown rating tmobile carrier
0,1,network coverage sporadic network always seems overloaded resulting unpleasant calling experience
0,1,get phone cingular atampt go carriers
1,0,great phone great service voice dialing
1,0,nokia 6610 relatively new phone great phone
0,1,first saw 6610 thought small
1,0,using found size perfect carrying pocket
1,0,tad small hold ear shoulder solved comfortable handsfree earpiece included
1,0,earpiece button answers hangsup phone mess phone unless dialing number
1,0,unfortunately 6610 offer voice dialing like previous phone features packs outweighs shortcoming
1,0,resolution good colors bright even changeable
1,0,phone several color schemes choose
1,0,like default blue
1,0,also set background wallpaper
1,0,annoying series beeps
1,0,also assign special rings graphics special people call
1,0,massive phonebook hold 300 entries multiple phone number per entry program bosss home work cellphone numbers one contact
1,0,phone also sports image gallery option camera attachment calendar organizer alarm clock snooze fm radio way cool even earpeice games java applications gprs highspeed internet connection
1,0,get weather movies horoscopes clicks
1,0,service deafults showing information associated billing zip code change default seach areas go
0,1,one downside writing tmobile hasnt updated tzone system fully support 6610 website show compatible phone try access game downloads tzones system returns error message saying phone supported
1,0,assured fixed soon
1,0,tmobile service cannot say enough good things people answer phones
1,0,know find pretty quick
1,0,questions problems quickly satisfactorily resolved
1,0,rate plans also good least
1,0,different people different needs course tmobile plans priced well minutes services receive
1,0,phone would received stars phone voice dialing game downloads tzones worked
1,0,phone highly recommended otherwise
1,0,nokia makes great phone thats clear
0,1,one huge disappointment phones manufactured tmobile lack many menus functions nokia straight manufacturer
0,1,yet theyve gotten rid languages phone including italian german dutch
0,1,therefore wanted travel abroad pop local sim card even unlock phone way use local wap browser internet
0,1,spending hours transferred one tech help person another got fed decided return phone
0,1,find another phone buy one form
1,0,good phone
1,0,phone good huge array features built
0,1,purchased phone last week using till didnt problem till
1,0,design sleek color screen good resolution
1,0,light weight good signal strength
0,1,however main problem think sound quality
0,1,good samsung phones used earlier
1,0,would definately recommend phone
1,0,go
0,1,quick update new zen nx
1,0,flaws machine xtra gets five stars affordability
1,0,bangforthebuck
1,0,like predecessor quickly revised nx player boasts decent size weight navigational system categorizes based id3 tags excellent sound widely known better ipod surprising considering number years creative audio peripheral business
1,0,xtra improves upon zen nx larger nowblue backlit screen infinitely better
1,0,xtra doubles maximum filecount capacity 16000 mp3
1,0,especially useful listen mostly pop music store short ditties
0,1,compared ipod zen xtra falls short bit
0,1,yes ipod smaller 200 worth premium youll pay equivalent capacity model
0,1,ill save cash another purchase
1,0,get player
1,0,decided get player research
1,0,looked ipod dell jukebox samsung napster player
1,0,another reason got put wma files
1,0,takes half space mp3s
1,0,thats important lot music
1,0,software great
1,0,sort music artist title album genre play music based categories
0,1,problem accessories yet
1,0,players interface also easy use
1,0,cant complain recommend players hope remote come soon
1,0,get woth every penny
1,0,ive week dont regret purchase one bit never leave home without
1,0,doubts player well dont
0,1,want poser follow herd mooooooh buy ipod
1,0,sound thing
1,0,sound music important
1,0,navigation bit tricky takes getting used included pdf instructions cover operation pretty well
1,0,ounces pretty light light ipod
1,0,battery replaceable real plus leather case another real plus
1,0,suppose could jog seems made enjoyment music
1,0,far software pc works easily
1,0,way looks nice also
1,0,would given thing 45 stars since cant ill sweet give full stars
1,0,worth
0,1,personally dont like apple business practices screwing resellers customers employees left right shopped around something else
1,0,finally stumbling upon zen nx player knew found looking
1,0,two main requirements longer battery life lower price found
1,0,sound excellent tip get real pair headphones
1,0,wont appreciate quality thing offer unless using good set cans
1,0,controls side instead front like thats thumb hold thing
1,0,scroll wheel big improvement ipod touchpad
1,0,screen may little smaller readable doesnt come overused blue
0,1,doesnt firewire real complaint since windows users dont generally firewire cards
1,0,would appreciated firewire plug however included leather pouch big plus actually protects unit well something lot carrying cases fail audio devices
1,0,mention actually change battery
0,1,apple
0,1,listening
0,1,probably would liked player something silver metallic like battery adapters usb thumbdrive muvo nx mp3 player models
1,0,since front plate removable access battery compartment aftermarket alternate covers would difficult expensive make
1,0,batteries last longer
1,0,way better ipod
1,0,shopped around month looking good mp3 player heard good ipod
0,1,marked increadably high compared models almost 500 30gb theres nothing made worth much money
1,0,creative labs zen xtra features ipod get amazon going pay 300 great player
1,0,music easy get menus easy understand despite alot ipod owners say know search artist name online zen
1,0,screen easy read blue light bright enough read night dim enough doesnt blind stare long
1,0,great player blows ipod away easy use understand features software simple understand use great sound matters mp3 player
1,0,within minutes able transfer files
1,0,problems following installation instructions
1,0,menus easy navigate
0,1,complaint push scroll wheel select push straight sticks
1,0,several play options one best option shuffle based certain playlist
0,1,downside see doesnt look like manage playlists nomad done computer
1,0,unlike ipod fully windows compatible used right box
1,0,also costs lot less ipod
1,0,theyre pretty comfortable stay place deliver decent audio quality
1,0,good deal music data storage
0,1,interfacing software unacceptably bad
1,0,one thing note product one day many options explored
0,1,main problem nomad jukebox zen xtra 30 gb software
0,1,despite instructions insisting process fairly automatic install usb drivers nomad interface software manually
0,1,interface software userfriendly anything easytouse
1,0,nomad explorer software songs draganddrop
0,1,yet tried cdripping program
0,1,faceplate pops battery pops open every 10 minutes
0,1,scroll button overly sensitive times sensitive enough others
0,1,depressing scroll button selecting always responsive
0,1,scroll bar problems make task creating playlists frustrating
1,0,positive side sound player pretty good everything configured
1,0,havent time really push player limit audio aspects nomad satisfactory expected creative labs
0,1,overall disappointing product
0,1,setup process nomad infuriating interface player subpar
0,1,players mechanics also flawed
0,1,although soundquality good takes good sound portablemp player result good product
1,0,great player
1,0,came price player hard beat
1,0,want accessories ipod offer maybe thats go great investment someone like enjoys music hates carrying multiple cds
1,0,transfered 40 cds plenty space left
1,0,zennxs replaceable battery deciding factor purchase zennx ipod
0,1,rechargeable batteries lose holding power time around years
0,1,apples solution pay apple another 400 new ipod less paltry discount
1,0,zennx keep running price replacement battery like batterypowered appliance
1,0,notmad red chair software explorerbased program enables simple draganddrop transfer music files pc zennx
1,0,bluescreen display zennx xtra model improvement toggle switch still tricky
1,0,zennxs capacity price ratio 30g model 10gig trumps ipods 30g model 14gig
1,0,choosing zennx nobrainer factoring cost new 400 ipod every years versus 50 cost replacing zennxs rechargeable battery
1,0,update apple recently announced 107 replace battery ipods shipped factory
1,0,terrific mp3 player great price
1,0,dont lug around 80 cds dont know im going want listen biking home
0,1,thing looking pretty cool sexy ipod
1,0,might problem price 30 gig ipod get 60gb nomad ipod simply pales comparison
1,0,software easy use within 30 minutes opening box listening one 80 cds
1,0,free didnt know still carrying case really protective accessory need except good headphones
1,0,subject headphones thing seems like normal mp3 player use headphones give box invest 30 dollars nice pair sound quality goes roof
1,0,want sexy cool mp3 player means get ipod hundred dollars one price holds 13 music
1,0,want great deal great mp3 player get nomad
0,1,flat
1,0,impressed
0,1,sold archos 20gb jukebox recorder satisfied slow loading amp difficult navigation mention froze quite bit
0,1,refused go ipod going spend money apple name trendy player
1,0,closest alternative best buy type
1,0,receiving zen xtra 40gb mp3 player say never go back archos
1,0,easy set problems archos
0,1,stayed night trying figure thing
1,0,easily drag drop files nomad explorer easily alter id tags sort music according liking artist song title genre etc
1,0,functional runs super smooth amp fast also eye candy
1,0,sleek amp stylish well screen options visuals
1,0,leather case comes pretty nice similar pda style case hold protect perfectly
1,0,sound quality also nice hooked sony headphones instead factory earbuds comes
1,0,lots sound options equalizer almost like winamp options
1,0,also navigating playing music plus unlike previous player
0,1,impossible
1,0,limited 999 files playlist archos os many want
1,0,2000 files playlist moment random nice job mixing
1,0,quite happy 10 gigs music stored baby well gigs media files data folder
1,0,plugged doesnt lag computer like archos unless massive transfer data one load
1,0,playing little device dont know would look ipod space costs 500 got mine little half price
1,0,really complaints unit
1,0,really recommend anyone need new player
1,0,fact boyfriend going invest one suckers well realizes best choice current archos ipod eyeing
0,1,getting program install properly living hell experience
0,1,cd many problems win xp
0,1,going try online download see works
0,1,also instruction manual bad
1,0,fantastic piece machinery
1,0,complaints mp3 player
1,0,getting files onto quick painless
1,0,sorting files easy pie
1,0,holds sooooo much music audio files
1,0,music demands pretty intense handles demands without problems
1,0,also sound wonderful gripe aweful earphones came
0,1,come 300 could least put good pair earphones
0,1,sheesh
1,0,battery nice
1,0,listened several days needing recharge
1,0,lcd screen large readable
1,0,thank
0,1,last mp3 players screen drove nuts
1,0,great buy
1,0,compared everything else category definately best bang buck
0,1,ipod competition
1,0,think whole zen line fairly innovative reasonably priced really appropriate compare pricing zen line ipods although ipod still way priced
1,0,zens use standard notebook drive
1,0,puts zen line players like rca jukebox whole line archos players newer ones bit better original archos jukeboxes popped drive 20 gig jukebox recorder put 60 gig drive use exclusively powered portable usb 20 drive
0,1,ipod uses smaller expensive drive 18
1,0,point new rio karma 280 reviewed readily good better areas ipod
0,1,cant believe people continue pay prices
1,0,gave zen stars excellent class really appropriate rate based players different class
1,0,personal favorite karma currently karma zen usb 20 philips hdd100 upgraded 60 gig archos jukebox recorder
0,1,guess thats often see ipodders bashing every player often knowing anything whole spent 120 something better feel better thing
1,0,ipod vs nomad zen xtra originally purchase 30 gb nomad zen xtra portable mp3 player
0,1,fiddling around notice dissapointments transfering could get songs completely transfer via usb 11 20 would transfer 30 songs come error
0,1,4000 mp3s never got 500 transfered
0,1,scroll button scroll wheel nice idea keep less clutter button would sometimes get stuck keep scrolling
0,1,went transer issue returned zen xtra purchased 40 gig ipod
1,0,transfered 16 gigs 15 minutes without errors via firewire
1,0,navigion little quirky still operates better zens
1,0,ipod also attractable piece lightweight small
1,0,casing scratches little easy glove cases work great protect
1,0,sound quality two zen sound adjustments normal eax features
1,0,granted little zen well worth
1,0,itunes versatile program havent issues ipod
1,0,wonderful
1,0,love player
0,1,say freeze hasnt done since
1,0,love player would probably go creative labs
1,0,software great long adminstrative user account windows xp
1,0,got every song downloaded player within day
1,0,took 30 minutes download everything 950 songs
1,0,anyway player great deal really love
1,0,good product
0,1,first cons tad bulky asthetic looking player doesnt support folder stucture
1,0,pro way less expensive ipod
0,1,even though songs different names chinese number
1,0,sort songs adjust titles accordingly maybe applies players nomad dont know
1,0,counting time spent editing songs suppose shouldve done anyway pc transfer pretty painless
1,0,start sending files itll continue done hits song title another song point skip skip replace replace cancel
1,0,go chose one options dont need anything done
1,0,two transfer batches first english songs foreign languages didnt come errors aside duplicate name mentioned
1,0,dont know previous review couldnt 30 songs talking
1,0,course unlike person mention upgraded firmware 123
1,0,00 transfer files upgrade without problem
1,0,update firmware upgrading drivers decide need newer drivers pc
0,1,mediasource flaky crashing explorer twice within first hour crash didnt require reboot another reboot hasnt crashed since
0,1,wasnt pretty
0,1,theres dent upperbackright lowerbackright corners obvious unless youre close
1,0,far sweet
1,0,bought 30gb xtra couple weeks ago far excellent
1,0,still 19gb left already 200 cds
1,0,ill borrow cds rip friends even come close filling thing
1,0,easy learn amp use intuitive enough even novice
1,0,besides user error surprise surprise hard imagine people trouble either
1,0,ripping amp transferring tunes basic pretty fast even 11 usb
1,0,people also complained case window thats really big deal either case sturdy offers good protection
1,0,easy enough pop open see song youre listening
1,0,course good customization options unit well sound presets navigating options playlists etc
0,1,thing im concerned quality longevity buttons thing
0,1,fast forward button works takes little extra pressure make go
1,0,urgent issue still works buttons pretty sensitive touch work well
0,1,ill see becomes problem road
0,1,sure little bigger ipod much
0,1,unit use go jogging anyway
1,0,still fits palm hand heavy
1,0,use mine office car cassette adapter taking flight back east holiday
1,0,yes
0,1,get better headphones
1,0,got im diggin
0,1,nightmare
0,1,awful awful awful
0,1,unlike mp3 players thing work properly id3 tags tracks
0,1,dont tags itll lump tracks directory cannot searched via artist album zen recognize folders
1,0,bummer great sound quality
0,1,brother bought ipod past summer dad bought original zen around time spent couple weeks rv together
1,0,ipod neat piece machinery screwing around think zen products way go
1,0,requested received zen xtra christmas gift
1,0,used explorer program move songs player
1,0,put little work renaming duplicate file names get music zen xtra wasnt big problem
0,1,explorer program shut couple times renaming titles changing genres didnt reboot computer anything open explorer
0,1,long since ive program shut windows hardly even noticed happened
0,1,thats probably bad thing
1,0,always finished process something didnt cause file errors
1,0,music hasnt problems
1,0,screen large bright info need need
1,0,eax mode keeps volume level song come handy take holiday plane rides
0,1,little jog dial seems weak quirky hope dont figure way break
0,1,dial original zen perfect wish model
1,0,though im happy new mp3 player
1,0,ill admit id ipod money burn money much better buy
1,0,highly recommended
1,0,fantasic product
1,0,purchased nomad jukebox zen xtra 40gb fantastic
0,1,windows xp pro installing enclosed software receive message problem installing driver
1,0,quickly easily fixed going creative web site downloaded installed updated driver
1,0,found using supplied mediasource software easy
1,0,always internet logged internet use feature download album amp song id information free service click button
1,0,ripping songs creating playlists couldnt easier
1,0,found using mediasource load songs nomad jukebox much easier faster using windows explorer
1,0,highlight songs want transfer playlist music library click one button done
1,0,creative product playback quality unbeatable
0,1,use midpriced headphones rather enclosed earbuds
1,0,played back symphony orchestra would swear seated dead center front orchestra good
1,0,sound quality jazz pop music equally superior
1,0,actually using nomad jukebox easy uncomplicated
1,0,finding particular song album nomad jukebox fast easy
1,0,like play music album nomad jukebox plays songs order actual cd
1,0,highly recommend product ease use hardware software playback quality value price
1,0,good value
1,0,bought one amp ive enjoyed date
1,0,nice palm sized unit somewhat bigger ipod issue youre going try amp jog something
1,0,reviews ive seen seem indicate creative mp3 jukeboxes best sound quality 2nd generation jukeboxed ipod archos dell samsung
0,1,eax settings somewhat superfluous really negative
0,1,ive tried belkin fm transmitter unit amp worked well set top portable radio awful trying use car somewhat disappointment
0,1,dislikes controls much inferior simple ipod ones
0,1,black fly wheel feels pretty cheap amp uncomfortable use
1,0,note add 30 price purchase worth likes great value 40gb vs 10 gb ipod price best class sound large easy readable screen
0,1,depressingly poor quality
0,1,receiving box amazon proceeded charging unit specified hours installed software connected unit pc via usb 20 pc quickly picked attempted install software failed creative chose follow microsoft standards whatever
0,1,installed software manually instead click past windows please register us spam inbox
1,0,time decided turn player much surprise comes quite little library classical music one childhood favorite bachs air
